LocationAbbr,LocationDesc,LocationID,TopicID,DataSource,DataSourceUrl,Question,QuestionID,StratificationCategoryId,StratificationCategory,Stratification,StratificationID,YearStart,YearEnd,DataValue,LowConfidenceLimit,HighConfidenceLimit,DataValueDisplay,LowConfidenceLimitDisplay,HighConfidenceLimitDisplay,DataValueUnit,DataValueType,DataValueTypeID,DataValueFootnote,DataValueFootnoteSymbol,DisplayOrder
"FL","Florida","12","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,9.5,8.7,10.3,"9.5","8.7","10.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"GA","Georgia","13","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,11.3,10.3,12.3,"11.3","10.3","12.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"GU","Guam","66","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,13.5,11.7,15.5,"13.5","11.7","15.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"HI","Hawaii","15","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,9.3,8.6,10.1,"9.3","8.6","10.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"ID","Idaho","16","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,9.3,8.4,10.4,"9.3","8.4","10.4","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"IL","Illinois","17","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,10.1,9.3,10.9,"10.1","9.3","10.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"IN","Indiana","18","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,11.3,10.6,12.1,"11.3","10.6","12.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"IA","Iowa","19","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,9.1,8.5,9.7,"9.1","8.5","9.7","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"KS","Kansas","20","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,9.9,9.3,10.5,"9.9","9.3","10.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"KY","Kentucky","21","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,11.8,10.9,12.7,"11.8","10.9","12.7","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"LA","Louisiana","22","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,11.5,10.5,12.4,"11.5","10.5","12.4","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"ME","Maine","23","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,8.8,8.1,9.6,"8.8","8.1","9.6","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MD","Maryland","24","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,9.9,9.3,10.5,"9.9","9.3","10.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MA","Massachusetts","25","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,7.5,6.8,8.2,"7.5","6.8","8.2","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MI","Michigan","26","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,9.7,9,10.3,"9.7","9.00","10.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MN","Minnesota","27","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,7.9,7.4,8.4,"7.9","7.4","8.4","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MS","Mississippi","28","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,13.5,12.5,14.5,"13.5","12.5","14.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MO","Missouri","29","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,9.1,8.4,9.9,"9.1","8.4","9.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MT","Montana","30","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,6.4,5.8,7.1,"6.4","5.8","7.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NE","Nebraska","31","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,9.2,8.7,9.8,"9.2","8.7","9.8","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NV","Nevada","32","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,10,8.6,11.7,"10.00","8.6","11.7","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NH","New Hampshire","33","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,8.1,7.2,9.1,"8.1","7.2","9.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NJ","New Jersey","34","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,"null","null","null","","","","%","Age-adjusted Prevalence","AGEADJPREV","No data available","*","4"
"NM","New Mexico","35","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,11.1,10.1,12.2,"11.1","10.1","12.2","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NY","New York","36","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,9.5,8.8,10.2,"9.5","8.8","10.2","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NC","North Carolina","37","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,10.7,9.8,11.7,"10.7","9.8","11.7","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"ND","North Dakota","38","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,8.3,7.5,9.1,"8.3","7.5","9.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"OH","Ohio","39","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,10.4,9.7,11.1,"10.4","9.7","11.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"OK","Oklahoma","40","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,11.2,10.4,12.1,"11.2","10.4","12.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"OR","Oregon","41","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,7.5,6.8,8.3,"7.5","6.8","8.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"PA","Pennsylvania","42","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,9.3,8.5,10.2,"9.3","8.5","10.2","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"PR","Puerto Rico","72","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,14.5,13.6,15.6,"14.5","13.6","15.6","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"RI","Rhode Island","44","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,9.1,8.3,10.1,"9.1","8.3","10.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"SC","South Carolina","45","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,11.7,10.8,12.6,"11.7","10.8","12.6","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"SD","South Dakota","46","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,9.3,8.1,10.8,"9.3","8.1","10.8","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"TN","Tennessee","47","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,12.2,11.3,13.2,"12.2","11.3","13.2","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"TX","Texas","48","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,11.9,10.9,13,"11.9","10.9","13.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"UT","Utah","49","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,8.4,7.8,9,"8.4","7.8","9.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"VT","Vermont","50","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,7.4,6.6,8.4,"7.4","6.6","8.4","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"VI","Virgin Islands","78","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,"null","null","null","","","","%","Age-adjusted Prevalence","AGEADJPREV","No data available","*","4"
"VA","Virginia","51","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,9.9,9.3,10.6,"9.9","9.3","10.6","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"WA","Washington","53","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,8.6,8.1,9.2,"8.6","8.1","9.2","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"WV","West Virginia","54","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,13.2,12.2,14.3,"13.2","12.2","14.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"WI","Wisconsin","55","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,7.5,6.7,8.4,"7.5","6.7","8.4","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"WY","Wyoming","56","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","OVERALL","Overall","Overall","OVR",2019,2019,6.8,6,7.8,"6.8","6.00","7.8","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
