LocationAbbr,LocationDesc,LocationID,TopicID,DataSource,DataSourceUrl,Question,QuestionID,StratificationCategoryId,StratificationCategory,Stratification,StratificationID,YearStart,YearEnd,DataValue,LowConfidenceLimit,HighConfidenceLimit,DataValueDisplay,LowConfidenceLimitDisplay,HighConfidenceLimitDisplay,DataValueUnit,DataValueType,DataValueTypeID,DataValueFootnote,DataValueFootnoteSymbol,DisplayOrder
"GA","Georgia","13","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,11.8,10.7,13,"11.8","10.7","13.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"GA","Georgia","13","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,10.5,9.4,11.6,"10.5","9.4","11.6","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"GU","Guam","66","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,23.8,19.4,28.9,"23.8","19.4","28.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"GU","Guam","66","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,19.6,15.4,24.7,"19.6","15.4","24.7","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"HI","Hawaii","15","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,11.5,10.2,13,"11.5","10.2","13.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"HI","Hawaii","15","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,9.4,8.3,10.6,"9.4","8.3","10.6","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"ID","Idaho","16","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,10,8.9,11.3,"10.00","8.9","11.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"ID","Idaho","16","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,7.9,6.9,9,"7.9","6.9","9.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"IL","Illinois","17","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,11.4,10,13,"11.4","10.00","13.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"IL","Illinois","17","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,10.3,8.8,12,"10.3","8.8","12.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"IN","Indiana","18","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,12.5,11.6,13.5,"12.5","11.6","13.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"IN","Indiana","18","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,10.3,9.4,11.3,"10.3","9.4","11.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"IA","Iowa","19","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,10.2,9.2,11.3,"10.2","9.2","11.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"IA","Iowa","19","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,10.5,9.5,11.7,"10.5","9.5","11.7","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"KS","Kansas","20","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,11.1,10.1,12.1,"11.1","10.1","12.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"KS","Kansas","20","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,9.5,8.6,10.5,"9.5","8.6","10.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"KY","Kentucky","21","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,13.2,11.4,15.2,"13.2","11.4","15.2","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"KY","Kentucky","21","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,12.9,11.3,14.8,"12.9","11.3","14.8","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"LA","Louisiana","22","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,11.4,10.1,12.8,"11.4","10.1","12.8","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"LA","Louisiana","22","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,15,13.6,16.6,"15.00","13.6","16.6","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"ME","Maine","23","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,10,8.9,11.2,"10.00","8.9","11.2","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"ME","Maine","23","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,8.3,7.2,9.5,"8.3","7.2","9.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MD","Maryland","24","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,11.8,10.7,12.8,"11.8","10.7","12.8","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MD","Maryland","24","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,9.6,8.7,10.6,"9.6","8.7","10.6","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MA","Massachusetts","25","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,10.8,9.7,12.1,"10.8","9.7","12.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MA","Massachusetts","25","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,7.8,6.9,8.9,"7.8","6.9","8.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MI","Michigan","26","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,9.2,8.4,10.1,"9.2","8.4","10.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MI","Michigan","26","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,10.8,9.8,12,"10.8","9.8","12.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MN","Minnesota","27","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,9.7,8.9,10.5,"9.7","8.9","10.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MN","Minnesota","27","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,8.4,7.7,9.3,"8.4","7.7","9.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MS","Mississippi","28","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,13.1,11.5,14.9,"13.1","11.5","14.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MS","Mississippi","28","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,14.8,12.9,16.9,"14.8","12.9","16.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MO","Missouri","29","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,11.4,10.2,12.7,"11.4","10.2","12.7","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MO","Missouri","29","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,9.2,8.2,10.4,"9.2","8.2","10.4","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MT","Montana","30","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,8,7.1,9,"8.00","7.1","9.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"MT","Montana","30","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,6.3,5.4,7.3,"6.3","5.4","7.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NE","Nebraska","31","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,11.1,9.9,12.4,"11.1","9.9","12.4","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NE","Nebraska","31","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,8.5,7.6,9.6,"8.5","7.6","9.6","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NV","Nevada","32","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,9.2,7.6,11,"9.2","7.6","11.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NV","Nevada","32","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,8.5,6.9,10.3,"8.5","6.9","10.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NH","New Hampshire","33","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,9.1,8,10.2,"9.1","8.00","10.2","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NH","New Hampshire","33","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,7.5,6.2,9.1,"7.5","6.2","9.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NJ","New Jersey","34","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,10.6,9.4,12,"10.6","9.4","12.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NJ","New Jersey","34","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,8.5,7.3,10,"8.5","7.3","10.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NM","New Mexico","35","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,11.8,10.1,13.8,"11.8","10.1","13.8","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NM","New Mexico","35","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,10.5,9.1,12.1,"10.5","9.1","12.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NY","New York","36","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,10.8,10,11.7,"10.8","10.00","11.7","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NY","New York","36","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,9.4,8.6,10.4,"9.4","8.6","10.4","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NC","North Carolina","37","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,10.9,9.4,12.5,"10.9","9.4","12.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NC","North Carolina","37","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,10.8,9.2,12.6,"10.8","9.2","12.6","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"ND","North Dakota","38","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,9.7,8.5,11.2,"9.7","8.5","11.2","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"ND","North Dakota","38","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,8.4,7.1,9.8,"8.4","7.1","9.8","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"OH","Ohio","39","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,12,11,13.1,"12.00","11.00","13.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"OH","Ohio","39","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,10.9,10,11.9,"10.9","10.00","11.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"OK","Oklahoma","40","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,12.5,11.3,13.9,"12.5","11.3","13.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"OK","Oklahoma","40","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,12.1,10.9,13.4,"12.1","10.9","13.4","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"OR","Oregon","41","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,9.8,8.4,11.3,"9.8","8.4","11.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"OR","Oregon","41","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,8.5,7.4,9.7,"8.5","7.4","9.7","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"PA","Pennsylvania","42","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,10.6,9,12.4,"10.6","9.00","12.4","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"PA","Pennsylvania","42","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,9.7,7.8,11.9,"9.7","7.8","11.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"PR","Puerto Rico","72","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,14.5,12.7,16.5,"14.5","12.7","16.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"PR","Puerto Rico","72","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,15.8,14.4,17.3,"15.8","14.4","17.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"RI","Rhode Island","44","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,12.1,10.7,13.5,"12.1","10.7","13.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"RI","Rhode Island","44","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,8.6,7.5,9.9,"8.6","7.5","9.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"SC","South Carolina","45","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,12.1,11,13.3,"12.1","11.00","13.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"SC","South Carolina","45","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,10.2,9.3,11.3,"10.2","9.3","11.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"SD","South Dakota","46","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,9.2,7.4,11.4,"9.2","7.4","11.4","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"SD","South Dakota","46","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,7,5.2,9.3,"7.00","5.2","9.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"TN","Tennessee","47","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,14.5,13.1,16.1,"14.5","13.1","16.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"TN","Tennessee","47","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,12,10.5,13.5,"12.00","10.5","13.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"TX","Texas","48","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,14.4,12.9,16,"14.4","12.9","16.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"TX","Texas","48","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,12.5,11.1,14,"12.5","11.1","14.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"UT","Utah","49","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,10,9.1,11,"10.00","9.1","11.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"UT","Utah","49","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,8.3,7.4,9.3,"8.3","7.4","9.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"VT","Vermont","50","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,7.2,6.2,8.3,"7.2","6.2","8.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"VT","Vermont","50","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,6.8,5.7,8.1,"6.8","5.7","8.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"VI","Virgin Islands","78","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,9.7,6.4,14.5,"9.7","6.4","14.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"VI","Virgin Islands","78","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,14.9,10.2,21.2,"14.9","10.2","21.2","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"VA","Virginia","51","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,11.7,10.5,12.9,"11.7","10.5","12.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"VA","Virginia","51","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,11.1,10.1,12.2,"11.1","10.1","12.2","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"WA","Washington","53","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,9.5,8.9,10.2,"9.5","8.9","10.2","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"WA","Washington","53","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,8.2,7.7,8.8,"8.2","7.7","8.8","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"WV","West Virginia","54","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,14.8,13.3,16.5,"14.8","13.3","16.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"WV","West Virginia","54","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2022,2022,14.4,13.1,15.9,"14.4","13.1","15.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"WI","Wisconsin","55","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2022,2022,9.6,8.7,10.6,"9.6","8.7","10.6","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
