LocationAbbr,LocationDesc,LocationID,TopicID,DataSource,DataSourceUrl,Question,QuestionID,StratificationCategoryId,StratificationCategory,Stratification,StratificationID,YearStart,YearEnd,DataValue,LowConfidenceLimit,HighConfidenceLimit,DataValueDisplay,LowConfidenceLimitDisplay,HighConfidenceLimitDisplay,DataValueUnit,DataValueType,DataValueTypeID,DataValueFootnote,DataValueFootnoteSymbol,DisplayOrder
"AK","Alaska","02","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","White, non-Hispanic","WHT",2022,2022,8.2,7.3,9.3,"8.2","7.3","9.3","%","Crude Prevalence","CRDPREV","","","5"
"AK","Alaska","02","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Black, non-Hispanic","BLK",2022,2022,11.8,6.5,20.5,"11.8","6.5","20.5","%","Crude Prevalence","CRDPREV","","","5"
"AK","Alaska","02","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hispanic","HIS",2022,2022,7.6,4.7,12,"7.6","4.7","12.00","%","Crude Prevalence","CRDPREV","","","5"
"AK","Alaska","02","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Asian, non-Hispanic","ASN",2022,2022,17,10.4,26.7,"17.00","10.4","26.7","%","Crude Prevalence","CRDPREV","","","5"
"AK","Alaska","02","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hawaiian or Pacific Islander, non-Hispanic","HAPI",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"AK","Alaska","02","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","American Indian or Alaska Native, non-Hispanic","AIAN",2022,2022,7.8,5.6,10.7,"7.8","5.6","10.7","%","Crude Prevalence","CRDPREV","","","5"
"AK","Alaska","02","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Multiracial, non-Hispanic","MRC",2022,2022,6.6,4.4,10,"6.6","4.4","10.00","%","Crude Prevalence","CRDPREV","","","5"
"AZ","Arizona","04","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","White, non-Hispanic","WHT",2022,2022,11.1,10,12.2,"11.1","10.00","12.2","%","Crude Prevalence","CRDPREV","","","5"
"AZ","Arizona","04","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Black, non-Hispanic","BLK",2022,2022,11.7,7.8,17.3,"11.7","7.8","17.3","%","Crude Prevalence","CRDPREV","","","5"
"AZ","Arizona","04","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hispanic","HIS",2022,2022,15.5,13.2,18.1,"15.5","13.2","18.1","%","Crude Prevalence","CRDPREV","","","5"
"AZ","Arizona","04","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Asian, non-Hispanic","ASN",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"AZ","Arizona","04","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hawaiian or Pacific Islander, non-Hispanic","HAPI",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"AZ","Arizona","04","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","American Indian or Alaska Native, non-Hispanic","AIAN",2022,2022,18.4,14,23.9,"18.4","14.00","23.9","%","Crude Prevalence","CRDPREV","","","5"
"AZ","Arizona","04","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Multiracial, non-Hispanic","MRC",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"AR","Arkansas","05","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","White, non-Hispanic","WHT",2022,2022,15.4,14.1,16.7,"15.4","14.1","16.7","%","Crude Prevalence","CRDPREV","","","5"
"AR","Arkansas","05","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Black, non-Hispanic","BLK",2022,2022,20,16.4,24.1,"20.00","16.4","24.1","%","Crude Prevalence","CRDPREV","","","5"
"AR","Arkansas","05","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hispanic","HIS",2022,2022,16.1,10.9,23,"16.1","10.9","23.00","%","Crude Prevalence","CRDPREV","","","5"
"AR","Arkansas","05","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Asian, non-Hispanic","ASN",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"AR","Arkansas","05","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hawaiian or Pacific Islander, non-Hispanic","HAPI",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"AR","Arkansas","05","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","American Indian or Alaska Native, non-Hispanic","AIAN",2022,2022,16.2,9.8,25.6,"16.2","9.8","25.6","%","Crude Prevalence","CRDPREV","","","5"
"AR","Arkansas","05","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Multiracial, non-Hispanic","MRC",2022,2022,9,5.2,15.3,"9.00","5.2","15.3","%","Crude Prevalence","CRDPREV","","","5"
"CA","California","06","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","White, non-Hispanic","WHT",2022,2022,9.5,8.5,10.7,"9.5","8.5","10.7","%","Crude Prevalence","CRDPREV","","","5"
"CA","California","06","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Black, non-Hispanic","BLK",2022,2022,13.6,10.4,17.7,"13.6","10.4","17.7","%","Crude Prevalence","CRDPREV","","","5"
"CA","California","06","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hispanic","HIS",2022,2022,12.4,10.8,14.2,"12.4","10.8","14.2","%","Crude Prevalence","CRDPREV","","","5"
"CA","California","06","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Asian, non-Hispanic","ASN",2022,2022,11.4,8.9,14.5,"11.4","8.9","14.5","%","Crude Prevalence","CRDPREV","","","5"
"CA","California","06","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hawaiian or Pacific Islander, non-Hispanic","HAPI",2022,2022,25.6,14.2,41.5,"25.6","14.2","41.5","%","Crude Prevalence","CRDPREV","","","5"
"CA","California","06","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","American Indian or Alaska Native, non-Hispanic","AIAN",2022,2022,24.4,13.9,39.2,"24.4","13.9","39.2","%","Crude Prevalence","CRDPREV","","","5"
"CA","California","06","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Multiracial, non-Hispanic","MRC",2022,2022,11.4,6.3,19.7,"11.4","6.3","19.7","%","Crude Prevalence","CRDPREV","","","5"
"CO","Colorado","08","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","White, non-Hispanic","WHT",2022,2022,6.9,6.2,7.8,"6.9","6.2","7.8","%","Crude Prevalence","CRDPREV","","","5"
"CO","Colorado","08","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Black, non-Hispanic","BLK",2022,2022,14.2,9.5,20.8,"14.2","9.5","20.8","%","Crude Prevalence","CRDPREV","","","5"
"CO","Colorado","08","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hispanic","HIS",2022,2022,10.7,8.9,12.7,"10.7","8.9","12.7","%","Crude Prevalence","CRDPREV","","","5"
"CO","Colorado","08","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Asian, non-Hispanic","ASN",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"CO","Colorado","08","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hawaiian or Pacific Islander, non-Hispanic","HAPI",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"CO","Colorado","08","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","American Indian or Alaska Native, non-Hispanic","AIAN",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"CO","Colorado","08","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Multiracial, non-Hispanic","MRC",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"CT","Connecticut","09","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","White, non-Hispanic","WHT",2022,2022,9.3,8.3,10.4,"9.3","8.3","10.4","%","Crude Prevalence","CRDPREV","","","5"
"CT","Connecticut","09","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Black, non-Hispanic","BLK",2022,2022,15.1,11.9,19,"15.1","11.9","19.00","%","Crude Prevalence","CRDPREV","","","5"
"CT","Connecticut","09","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hispanic","HIS",2022,2022,13.2,10.6,16.2,"13.2","10.6","16.2","%","Crude Prevalence","CRDPREV","","","5"
"CT","Connecticut","09","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Asian, non-Hispanic","ASN",2022,2022,9.7,5.5,16.6,"9.7","5.5","16.6","%","Crude Prevalence","CRDPREV","","","5"
"CT","Connecticut","09","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hawaiian or Pacific Islander, non-Hispanic","HAPI",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"CT","Connecticut","09","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","American Indian or Alaska Native, non-Hispanic","AIAN",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"CT","Connecticut","09","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Multiracial, non-Hispanic","MRC",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"DE","Delaware","10","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","White, non-Hispanic","WHT",2022,2022,12.9,11.5,14.5,"12.9","11.5","14.5","%","Crude Prevalence","CRDPREV","","","5"
"DE","Delaware","10","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Black, non-Hispanic","BLK",2022,2022,19.7,15.7,24.4,"19.7","15.7","24.4","%","Crude Prevalence","CRDPREV","","","5"
"DE","Delaware","10","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hispanic","HIS",2022,2022,8.2,5.2,12.7,"8.2","5.2","12.7","%","Crude Prevalence","CRDPREV","","","5"
"DE","Delaware","10","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Asian, non-Hispanic","ASN",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"DE","Delaware","10","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hawaiian or Pacific Islander, non-Hispanic","HAPI",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"DE","Delaware","10","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","American Indian or Alaska Native, non-Hispanic","AIAN",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"DE","Delaware","10","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Multiracial, non-Hispanic","MRC",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"DC","District of Columbia","11","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","White, non-Hispanic","WHT",2022,2022,3,2.1,4.1,"3.00","2.1","4.1","%","Crude Prevalence","CRDPREV","","","5"
"DC","District of Columbia","11","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Black, non-Hispanic","BLK",2022,2022,15.6,13.2,18.4,"15.6","13.2","18.4","%","Crude Prevalence","CRDPREV","","","5"
"DC","District of Columbia","11","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hispanic","HIS",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"DC","District of Columbia","11","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Asian, non-Hispanic","ASN",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"DC","District of Columbia","11","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hawaiian or Pacific Islander, non-Hispanic","HAPI",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"DC","District of Columbia","11","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","American Indian or Alaska Native, non-Hispanic","AIAN",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"DC","District of Columbia","11","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Multiracial, non-Hispanic","MRC",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"FL","Florida","12","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","White, non-Hispanic","WHT",2022,2022,11.5,10.5,12.6,"11.5","10.5","12.6","%","Crude Prevalence","CRDPREV","","","5"
"FL","Florida","12","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Black, non-Hispanic","BLK",2022,2022,18.9,14.7,24.1,"18.9","14.7","24.1","%","Crude Prevalence","CRDPREV","","","5"
"FL","Florida","12","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hispanic","HIS",2022,2022,10.8,8.4,13.9,"10.8","8.4","13.9","%","Crude Prevalence","CRDPREV","","","5"
"FL","Florida","12","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Asian, non-Hispanic","ASN",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"FL","Florida","12","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hawaiian or Pacific Islander, non-Hispanic","HAPI",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"FL","Florida","12","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","American Indian or Alaska Native, non-Hispanic","AIAN",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"FL","Florida","12","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Multiracial, non-Hispanic","MRC",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"GA","Georgia","13","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","White, non-Hispanic","WHT",2022,2022,11.5,10.6,12.6,"11.5","10.6","12.6","%","Crude Prevalence","CRDPREV","","","5"
"GA","Georgia","13","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Black, non-Hispanic","BLK",2022,2022,13.7,12,15.6,"13.7","12.00","15.6","%","Crude Prevalence","CRDPREV","","","5"
"GA","Georgia","13","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hispanic","HIS",2022,2022,11,7.8,15.2,"11.00","7.8","15.2","%","Crude Prevalence","CRDPREV","","","5"
"GA","Georgia","13","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Asian, non-Hispanic","ASN",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"GA","Georgia","13","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hawaiian or Pacific Islander, non-Hispanic","HAPI",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"GA","Georgia","13","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","American Indian or Alaska Native, non-Hispanic","AIAN",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"GA","Georgia","13","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Multiracial, non-Hispanic","MRC",2022,2022,16,9.8,25.1,"16.00","9.8","25.1","%","Crude Prevalence","CRDPREV","","","5"
"GU","Guam","66","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","White, non-Hispanic","WHT",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"GU","Guam","66","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Black, non-Hispanic","BLK",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"GU","Guam","66","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hispanic","HIS",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"GU","Guam","66","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Asian, non-Hispanic","ASN",2022,2022,19,13,26.8,"19.00","13.00","26.8","%","Crude Prevalence","CRDPREV","","","5"
"GU","Guam","66","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hawaiian or Pacific Islander, non-Hispanic","HAPI",2022,2022,26.1,20.2,33.1,"26.1","20.2","33.1","%","Crude Prevalence","CRDPREV","","","5"
"GU","Guam","66","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","American Indian or Alaska Native, non-Hispanic","AIAN",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","No data available","*","5"
"GU","Guam","66","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Multiracial, non-Hispanic","MRC",2022,2022,26.1,15.9,39.6,"26.1","15.9","39.6","%","Crude Prevalence","CRDPREV","","","5"
"HI","Hawaii","15","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","White, non-Hispanic","WHT",2022,2022,5.4,4.2,6.8,"5.4","4.2","6.8","%","Crude Prevalence","CRDPREV","","","5"
"HI","Hawaii","15","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Black, non-Hispanic","BLK",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
"HI","Hawaii","15","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hispanic","HIS",2022,2022,9.7,7,13.3,"9.7","7.00","13.3","%","Crude Prevalence","CRDPREV","","","5"
"HI","Hawaii","15","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Asian, non-Hispanic","ASN",2022,2022,15.6,13.9,17.6,"15.6","13.9","17.6","%","Crude Prevalence","CRDPREV","","","5"
"HI","Hawaii","15","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","Hawaiian or Pacific Islander, non-Hispanic","HAPI",2022,2022,15.4,12.2,19.2,"15.4","12.2","19.2","%","Crude Prevalence","CRDPREV","","","5"
"HI","Hawaii","15","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","RACE","Race/Ethnicity","American Indian or Alaska Native, non-Hispanic","AIAN",2022,2022,"null","null","null","","","","%","Crude Prevalence","CRDPREV","Data suppressed; denominator < 50 or relative standard error > 30%","****","5"
