LocationAbbr,LocationDesc,LocationID,TopicID,DataSource,DataSourceUrl,Question,QuestionID,StratificationCategoryId,StratificationCategory,Stratification,StratificationID,YearStart,YearEnd,DataValue,LowConfidenceLimit,HighConfidenceLimit,DataValueDisplay,LowConfidenceLimitDisplay,HighConfidenceLimitDisplay,DataValueUnit,DataValueType,DataValueTypeID,DataValueFootnote,DataValueFootnoteSymbol,DisplayOrder
"NV","Nevada","32","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,8.7,6.9,10.9,"8.7","6.9","10.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NH","New Hampshire","33","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,8.1,7.1,9.3,"8.1","7.1","9.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NH","New Hampshire","33","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,6.9,6,8,"6.9","6.00","8.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NJ","New Jersey","34","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,10.1,9.1,11.1,"10.1","9.1","11.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NJ","New Jersey","34","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,7.5,6.6,8.4,"7.5","6.6","8.4","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NM","New Mexico","35","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,12.4,10.6,14.4,"12.4","10.6","14.4","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NM","New Mexico","35","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,10.1,8.9,11.5,"10.1","8.9","11.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NY","New York","36","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,10,9.1,11,"10.00","9.1","11.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NY","New York","36","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,8.6,7.7,9.5,"8.6","7.7","9.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NC","North Carolina","37","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,11.4,10.1,12.9,"11.4","10.1","12.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"NC","North Carolina","37","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,10.9,9.6,12.3,"10.9","9.6","12.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"ND","North Dakota","38","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,10.2,8.8,11.9,"10.2","8.8","11.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"ND","North Dakota","38","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,8.6,7.2,10.2,"8.6","7.2","10.2","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"OH","Ohio","39","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,10.7,9.8,11.6,"10.7","9.8","11.6","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"OH","Ohio","39","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,11.4,10.4,12.5,"11.4","10.4","12.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"OK","Oklahoma","40","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,12.7,11.2,14.4,"12.7","11.2","14.4","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"OK","Oklahoma","40","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,11.4,10.1,12.9,"11.4","10.1","12.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"OR","Oregon","41","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,8.6,7.6,9.8,"8.6","7.6","9.8","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"OR","Oregon","41","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,8.3,7.2,9.6,"8.3","7.2","9.6","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"PA","Pennsylvania","42","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,11,9.8,12.5,"11.00","9.8","12.5","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"PA","Pennsylvania","42","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,8.9,7.7,10.3,"8.9","7.7","10.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"PR","Puerto Rico","72","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,13.6,11.6,15.9,"13.6","11.6","15.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"PR","Puerto Rico","72","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,13.2,11.5,15.1,"13.2","11.5","15.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"RI","Rhode Island","44","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,10.1,8.6,11.8,"10.1","8.6","11.8","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"RI","Rhode Island","44","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,8.3,7.2,9.6,"8.3","7.2","9.6","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"SC","South Carolina","45","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,11.9,10.4,13.6,"11.9","10.4","13.6","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"SC","South Carolina","45","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,12.2,10.6,14.1,"12.2","10.6","14.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"SD","South Dakota","46","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,7.5,6.2,9,"7.5","6.2","9.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"SD","South Dakota","46","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,6.7,5.3,8.3,"6.7","5.3","8.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"TN","Tennessee","47","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,14.8,13,16.9,"14.8","13.00","16.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"TN","Tennessee","47","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,11,9.6,12.7,"11.00","9.6","12.7","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"TX","Texas","48","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,14.1,12.4,16,"14.1","12.4","16.00","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"TX","Texas","48","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,10.4,9.1,11.9,"10.4","9.1","11.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"UT","Utah","49","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,9.4,8.5,10.3,"9.4","8.5","10.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"UT","Utah","49","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,8,7.2,8.9,"8.00","7.2","8.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"VT","Vermont","50","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,7.6,6.5,8.8,"7.6","6.5","8.8","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"VT","Vermont","50","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,6.2,5.2,7.3,"6.2","5.2","7.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"VI","Virgin Islands","78","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,"null","null","null","","","","%","Age-adjusted Prevalence","AGEADJPREV","No data available","*","4"
"VI","Virgin Islands","78","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,"null","null","null","","","","%","Age-adjusted Prevalence","AGEADJPREV","No data available","*","4"
"VA","Virginia","51","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,10.6,9.5,11.7,"10.6","9.5","11.7","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"VA","Virginia","51","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,9.4,8.5,10.3,"9.4","8.5","10.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"WA","Washington","53","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,8.5,7.7,9.3,"8.5","7.7","9.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"WA","Washington","53","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,7.4,6.7,8.3,"7.4","6.7","8.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"WV","West Virginia","54","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,14.5,13.1,16.1,"14.5","13.1","16.1","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"WV","West Virginia","54","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,12.1,10.9,13.4,"12.1","10.9","13.4","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"WI","Wisconsin","55","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Male","SEXM",2020,2020,8,6.9,9.3,"8.00","6.9","9.3","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
"WI","Wisconsin","55","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","SEX","Sex","Female","SEXF",2020,2020,7.5,6.3,8.9,"7.5","6.3","8.9","%","Age-adjusted Prevalence","AGEADJPREV","","","4"
