LocationAbbr,LocationDesc,LocationID,TopicID,DataSource,DataSourceUrl,Question,QuestionID,StratificationCategoryId,StratificationCategory,Stratification,StratificationID,YearStart,YearEnd,DataValue,LowConfidenceLimit,HighConfidenceLimit,DataValueDisplay,LowConfidenceLimitDisplay,HighConfidenceLimitDisplay,DataValueUnit,DataValueType,DataValueTypeID,DataValueFootnote,DataValueFootnoteSymbol,DisplayOrder
"MA","Massachusetts","25","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2019,2019,2.2,1.6,3,"2.2","1.6","3.00","%","Crude Prevalence","CRDPREV","","","5"
"MA","Massachusetts","25","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2019,2019,10.2,8.8,11.9,"10.2","8.8","11.9","%","Crude Prevalence","CRDPREV","","","5"
"MA","Massachusetts","25","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2019,2019,18.5,16.5,20.6,"18.5","16.5","20.6","%","Crude Prevalence","CRDPREV","","","5"
"MI","Michigan","26","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2019,2019,2.7,2.1,3.5,"2.7","2.1","3.5","%","Crude Prevalence","CRDPREV","","","5"
"MI","Michigan","26","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2019,2019,13.8,12.5,15.3,"13.8","12.5","15.3","%","Crude Prevalence","CRDPREV","","","5"
"MI","Michigan","26","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2019,2019,23.1,21.4,24.9,"23.1","21.4","24.9","%","Crude Prevalence","CRDPREV","","","5"
"MN","Minnesota","27","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2019,2019,2.6,2.1,3.1,"2.6","2.1","3.1","%","Crude Prevalence","CRDPREV","","","5"
"MN","Minnesota","27","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2019,2019,10.4,9.4,11.4,"10.4","9.4","11.4","%","Crude Prevalence","CRDPREV","","","5"
"MN","Minnesota","27","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2019,2019,19.7,18.4,21.2,"19.7","18.4","21.2","%","Crude Prevalence","CRDPREV","","","5"
"MS","Mississippi","28","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2019,2019,3.8,2.8,5,"3.8","2.8","5.00","%","Crude Prevalence","CRDPREV","","","5"
"MS","Mississippi","28","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2019,2019,20.5,18.3,22.8,"20.5","18.3","22.8","%","Crude Prevalence","CRDPREV","","","5"
"MS","Mississippi","28","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2019,2019,30.1,27.5,32.9,"30.1","27.5","32.9","%","Crude Prevalence","CRDPREV","","","5"
"MO","Missouri","29","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2019,2019,2.6,1.9,3.6,"2.6","1.9","3.6","%","Crude Prevalence","CRDPREV","","","5"
"MO","Missouri","29","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2019,2019,13.1,11.5,14.9,"13.1","11.5","14.9","%","Crude Prevalence","CRDPREV","","","5"
"MO","Missouri","29","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2019,2019,21.7,19.8,23.8,"21.7","19.8","23.8","%","Crude Prevalence","CRDPREV","","","5"
"MT","Montana","30","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2019,2019,1.4,0.9,2.1,"1.4","0.9","2.1","%","Crude Prevalence","CRDPREV","","","5"
"MT","Montana","30","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2019,2019,10.3,8.9,11.9,"10.3","8.9","11.9","%","Crude Prevalence","CRDPREV","","","5"
"MT","Montana","30","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2019,2019,14.9,13.3,16.6,"14.9","13.3","16.6","%","Crude Prevalence","CRDPREV","","","5"
"NE","Nebraska","31","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2019,2019,2.6,2.1,3.3,"2.6","2.1","3.3","%","Crude Prevalence","CRDPREV","","","5"
"NE","Nebraska","31","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2019,2019,13.8,12.6,15.1,"13.8","12.6","15.1","%","Crude Prevalence","CRDPREV","","","5"
"NE","Nebraska","31","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2019,2019,21.3,19.9,22.8,"21.3","19.9","22.8","%","Crude Prevalence","CRDPREV","","","5"
"NV","Nevada","32","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2019,2019,4.1,2.6,6.3,"4.1","2.6","6.3","%","Crude Prevalence","CRDPREV","","","5"
"NV","Nevada","32","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2019,2019,13.7,10.8,17.2,"13.7","10.8","17.2","%","Crude Prevalence","CRDPREV","","","5"
"NV","Nevada","32","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2019,2019,21.7,17.5,26.5,"21.7","17.5","26.5","%","Crude Prevalence","CRDPREV","","","5"
"NH","New Hampshire","33","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2019,2019,3.7,2.6,5.3,"3.7","2.6","5.3","%","Crude Prevalence","CRDPREV","","","5"
"NH","New Hampshire","33","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2019,2019,10.2,8.7,11.9,"10.2","8.7","11.9","%","Crude Prevalence","CRDPREV","","","5"
"NH","New Hampshire","33","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2019,2019,17.4,15.6,19.2,"17.4","15.6","19.2","%","Crude Prevalence","CRDPREV","","","5"
"NJ","New Jersey","34","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2019,2019,"null","null","null","","","","%","Crude Prevalence","CRDPREV","No data available","*","5"
"NJ","New Jersey","34","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2019,2019,"null","null","null","","","","%","Crude Prevalence","CRDPREV","No data available","*","5"
"NJ","New Jersey","34","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2019,2019,"null","null","null","","","","%","Crude Prevalence","CRDPREV","No data available","*","5"
"NM","New Mexico","35","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2019,2019,4.3,3.2,5.7,"4.3","3.2","5.7","%","Crude Prevalence","CRDPREV","","","5"
"NM","New Mexico","35","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2019,2019,15.9,14,18.1,"15.9","14.00","18.1","%","Crude Prevalence","CRDPREV","","","5"
"NM","New Mexico","35","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2019,2019,22.9,20.4,25.5,"22.9","20.4","25.5","%","Crude Prevalence","CRDPREV","","","5"
"NY","New York","36","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2019,2019,2.7,2.1,3.5,"2.7","2.1","3.5","%","Crude Prevalence","CRDPREV","","","5"
"NY","New York","36","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2019,2019,13.8,12.4,15.2,"13.8","12.4","15.2","%","Crude Prevalence","CRDPREV","","","5"
"NY","New York","36","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2019,2019,22.3,20.4,24.3,"22.3","20.4","24.3","%","Crude Prevalence","CRDPREV","","","5"
"NC","North Carolina","37","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2019,2019,3.6,2.7,4.7,"3.6","2.7","4.7","%","Crude Prevalence","CRDPREV","","","5"
"NC","North Carolina","37","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2019,2019,15.2,13.3,17.3,"15.2","13.3","17.3","%","Crude Prevalence","CRDPREV","","","5"
"NC","North Carolina","37","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2019,2019,23.9,21.1,27,"23.9","21.1","27.00","%","Crude Prevalence","CRDPREV","","","5"
"ND","North Dakota","38","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2019,2019,1.8,1.2,2.9,"1.8","1.2","2.9","%","Crude Prevalence","CRDPREV","","","5"
"ND","North Dakota","38","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2019,2019,12.8,10.9,14.9,"12.8","10.9","14.9","%","Crude Prevalence","CRDPREV","","","5"
